Date,cad_oas,cad_ig_er_index,tsx,s&p_500,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime,spx_1bf_eps,spx_1bf_sales,tsx_1bf_eps,tsx_1bf_sales
2009-11-06,130.388869,102.81247208521935,11250.42,1756.07,24.19,435.172,0.20325,0.43973,-5.9,0.1654,0.18,0.99,75.9927,926.5275,767.0528,7366.3996
2009-11-13,129.126208,102.88710146821673,11407.68,1796.93,23.36,429.991,0.14817,0.40213,-5.9,0.1715,0.12,0.99,76.461,928.5186,766.8722,7291.6243
2009-11-20,127.633326,103.06867969371372,11579.33,1794.65,22.19,428.56,0.12593,0.487,-5.9,0.0244,0.15,0.99,76.8937,930.0915,771.3148,7311.0511
2009-11-27,130.27679,103.0450192920568,11464.41,1795.7,24.85,418.043,0.19185,0.48944,-5.9,0.0749,0.14,0.99,77.1444,931.0842,776.1135,7321.3237
2009-12-04,131.120624,103.08481393986835,11510.8,1820.11,21.25,435.2,0.22255,0.46601,-2.4,0.1845,0.09,0.98,77.6008,932.9378,789.8371,7411.4315
2009-12-11,128.29469,103.1969542827656,11423.93,1821.8,21.59,447.655,0.38576,0.51967,-2.4,0.2705,0.19,0.98,77.8987,932.5562,792.2957,7371.1299
2009-12-18,125.063549,103.37101440021182,11463.4,1815.5,21.68,441.689,0.37815,0.45468,-2.4,0.2749,0.17,0.98,78.4157,941.3933,802.253,7406.5841
2009-12-25,124.517385,103.38931698747292,11754.61,1855.5,19.47,463.975,0.3183,0.28069,-2.4,0.153,0.17,0.98,78.1153,935.5454,795.5305,7291.3893
2010-01-01,124.234007,103.44388228548556,11746.11,1837.5,21.68,456.821,0.34205,0.26766,1.4,0.1602,0.14,0.99,78.4705,936.1139,800.4436,7296.2493
2010-01-08,113.629581,104.10613312319371,11953.83,1887.77,18.13,467.141,0.31554,0.2864,1.4,-0.0789,0.22,0.99,79.051,937.6744,800.1996,7264.8513
2010-01-15,107.27698,104.49325426718715,11685.37,1873.3,17.91,452.56,0.29597,0.23631,1.4,-0.1867,0.17,0.99,79.5538,937.7063,804.8882,7272.2847
2010-01-22,108.809791,104.38347548155052,11343.43,1800.61,27.31,448.355,0.31718,0.23046,1.4,-0.1634,0.22,0.99,80.2047,940.2086,810.6312,7299.0021
2010-01-29,111.274548,104.30824798703604,11094.31,1771.4,24.62,441.537,0.26477,0.20646,1.4,-0.218,0.19,0.99,80.8178,945.6832,812.7075,7341.7829
2010-02-05,113.237497,104.26101240706802,11223.12,1759.38,26.11,442.933,0.30047,0.1906,4.1,-0.0762,0.19,0.99,81.2053,949.4494,810.9521,7298.4336
2010-02-12,112.562543,104.32094882690303,11469.81,1776.5,22.73,455.893,0.19659,0.18588,4.1,-0.0154,0.04,0.99,81.5843,950.3045,811.407,7262.8448
2010-02-19,113.074153,104.32295253490292,11709.29,1833.09,20.02,460.473,0.19258,0.00484,4.1,0.0188,0.13,0.99,81.606,951.3458,812.976,7269.4688
2010-02-26,108.69832,104.55032529148288,11629.63,1826.27,19.5,443.792,0.03377,-0.12017,4.1,-0.0316,0.04,0.99,82.0091,952.7899,814.8548,7311.4073
2010-03-05,109.969371,104.57390842776634,11975.14,1883.28,17.42,449.521,0.07013,-0.19906,5.5,-0.043,0.08,0.96,82.4393,953.2352,816.0079,7306.3419
2010-03-12,107.944779,104.75815853313794,12013.82,1903.29,17.58,447.869,0.06478,-0.19413,5.5,0.03,0.09,0.96,82.7002,953.2483,817.6209,7295.8366
2010-03-19,105.761786,104.96214986900492,11947.98,1919.8,16.97,443.128,0.06722,-0.28747,5.5,0.0359,0.07,0.96,82.9455,956.7758,818.575,7302.6177
2010-03-26,105.890933,104.99269684744382,11957.37,1931.18,17.77,460.673,0.04599,-0.18162,5.5,0.0629,0.13,0.96,83.2327,958.084,815.2425,7275.158
2010-04-02,106.62749,105.01288598994948,12151.06,1950.91,17.47,464.471,0.05984,-0.14302,9.2,-0.0328,0.12,0.99,83.5747,960.4598,815.6061,7283.4218
2010-04-09,108.446464,104.98344999880632,12176.84,1978.86,16.14,458.858,0.08399,-0.13948,9.2,-0.039,0.18,0.99,83.9351,961.6605,816.7913,7270.4084
2010-04-16,108.546813,104.99341267910924,12070.66,1975.36,18.36,451.528,0.06865,-0.23861,9.2,0.0059,0.27,0.99,84.6563,965.2194,821.3678,7274.6496
2010-04-23,114.428686,104.83874648963246,12239.64,2017.19,16.62,450.551,0.174,-0.23271,9.2,0.0924,0.3,0.99,86.1204,968.7203,827.1503,7230.6465
2010-04-30,117.793997,104.6765951008335,12210.7,1967.05,22.05,435.887,0.25902,-0.26115,9.4,0.0888,0.32,0.95,87.1213,972.4926,835.9401,7262.8344
2010-05-07,138.565096,103.56173590057342,11692.43,1842.32,40.95,415.1,0.3496,-0.27036,9.4,0.1737,0.23,0.95,87.792,973.4769,846.6148,7320.4386
2010-05-14,133.086941,103.78939519670732,12014.97,1884.67,31.24,419.07,0.35015,-0.26656,9.4,0.178,0.12,0.95,88.1723,975.2868,846.1019,7306.0688
2010-05-21,141.663206,103.1240358703365,11521.35,1806.05,40.1,394.282,0.26114,-0.39725,9.4,0.1362,0.09,0.95,88.5815,977.9785,853.944,7345.2333
2010-05-28,144.546384,103.10998922556097,11671.44,1809.98,32.07,404.947,0.30341,-0.31556,9.4,0.2032,0.01,0.95,88.8145,978.1585,859.5645,7382.5108
2010-06-04,141.854784,103.24750235047716,11569.61,1769.72,35.48,400.499,0.30456,-0.2373,9.2,0.2195,0.0,0.99,89.0696,979.1932,860.8933,7372.6638
2010-06-11,146.894902,103.08979904861648,11666.92,1815.26,28.79,407.621,0.267,-0.23143,9.2,0.1242,-0.03,0.99,89.401,980.542,861.0162,7360.3165
2010-06-18,142.754563,103.34983214215043,11927.59,1858.7,23.95,404.539,0.1787,-0.15995,9.2,0.0398,-0.07,0.99,89.5759,980.7691,859.6222,7340.9673
2010-06-25,143.413583,103.35931587727836,11707.85,1791.24,28.53,393.155,0.02491,-0.0878,9.2,0.0071,0.0,0.99,89.5696,979.7682,855.9746,7295.5684
2010-07-02,142.375252,103.48918760261012,11196.06,1701.86,30.12,377.8,-0.1383,0.0203,8.5,-0.1036,-0.07,0.97,89.7652,980.6816,859.9785,7307.7197
2010-07-09,137.505528,103.73456580134074,11570.45,1794.94,24.98,388.687,-0.13999,0.0198,8.5,-0.1555,-0.07,0.97,89.8729,978.389,855.7218,7287.5506
2010-07-16,132.210493,103.91268582224812,11569.65,1773.43,26.25,378.868,-0.24556,-0.06159,8.5,-0.1396,0.06,0.97,90.4,978.7525,858.6777,7286.3201
2010-07-23,136.421384,103.74430193954144,11714.21,1836.75,23.47,386.492,-0.19439,-0.01478,8.5,-0.1536,0.08,0.97,90.6795,980.3619,856.4688,7281.8811
2010-07-30,127.819654,104.1986502281934,11713.43,1835.4,23.5,384.395,-0.17321,0.10737,8.5,-0.1727,0.12,0.97,91.1124,980.8604,859.7885,7318.1296
2010-08-06,126.84229,104.29434719813452,11799.97,1869.77,21.74,385.29,-0.15898,0.13673,8.0,-0.194,0.11,0.92,91.4324,981.7668,852.1728,7318.4763
2010-08-13,133.328415,104.07409862172756,11528.25,1800.39,26.24,370.651,-0.21024,0.09943,8.0,-0.2039,0.05,0.92,91.5568,983.2443,856.3138,7359.1068
2010-08-20,133.174172,104.17098312743732,11722.07,1788.67,25.49,351.087,-0.23765,0.09697,8.0,-0.2166,0.06,0.92,91.7567,983.5321,857.6909,7342.4576
2010-08-27,142.126517,103.62329845823798,11879.72,1777.6,24.45,354.74,-0.44538,0.09097,8.0,-0.3097,0.02,0.92,91.9131,983.8845,856.2964,7367.8502
2010-09-03,135.904342,103.92700555887288,12144.92,1845.1,21.31,365.217,-0.40587,0.21711,7.4,-0.3148,-0.02,0.89,92.0594,984.215,855.4957,7341.591
2010-09-10,132.464572,104.10205743423168,12097.09,1854.1,21.99,373.263,-0.33605,0.21173,7.4,-0.3651,-0.07,0.89,92.2681,984.8843,858.5027,7334.8372
2010-09-17,131.586557,104.17256064664215,12164.56,1881.93,22.01,375.207,-0.32646,0.18461,7.4,-0.3544,0.02,0.89,92.3654,982.9754,860.9554,7330.2505
2010-09-24,128.326306,104.3699553661358,12204.86,1920.84,21.71,364.982,-0.26892,0.16314,7.4,-0.326,0.05,0.89,92.6799,985.8509,858.8524,7290.6201
2010-10-01,123.461538,104.64630776653912,12363.08,1917.42,22.5,356.033,-0.22946,0.25022,7.0,-0.183,0.0,0.93,92.9197,986.7469,859.2702,7280.301
2010-10-08,123.582436,104.6757034145682,12535.59,1950.18,20.71,363.006,-0.21273,0.22956,7.0,-0.2345,-0.01,0.93,93.1579,987.9333,861.8895,7276.9734
2010-10-15,126.315782,104.51711049531984,12609.07,1968.87,19.03,384.004,-0.20245,0.10896,7.0,-0.1933,0.02,0.93,93.289,983.8657,860.3841,7263.3664
2010-10-22,127.747493,104.45487038022632,12601.18,1980.83,18.78,380.546,-0.22547,0.10626,7.0,-0.1948,0.1,0.93,93.7765,984.0866,870.4445,7313.3947
2010-10-29,126.386382,104.55641503283304,12676.24,1981.59,21.2,386.808,-0.1518,0.10345,7.0,-0.1417,0.16,0.93,93.7729,985.9772,875.3687,7313.9031
2010-11-05,127.148802,104.709468532185,12925.11,2053.77,18.26,400.046,-0.04591,-0.01679,6.5,-0.0793,0.1,0.93,93.9414,987.0553,879.4313,7370.1348
2010-11-12,123.903686,104.87734967762376,12749.24,2010.57,20.61,415.974,0.00909,-0.0472,6.5,-0.0929,0.09,0.93,93.949,987.0106,886.3711,7358.5824
2010-11-19,119.983642,105.09549834322031,12956.33,2012.59,18.04,411.043,-0.0412,-0.14092,6.5,-0.1156,0.13,0.93,94.1686,988.2741,889.3468,7373.6271
2010-11-26,124.621953,104.8282303845593,12892.71,1996.03,22.22,405.302,-0.13486,-0.22099,6.5,-0.1359,0.12,0.93,94.4103,989.2658,897.6045,7390.2969
2010-12-03,125.162892,104.83780101254835,13178.95,2056.4,18.01,417.836,-0.05867,-0.31879,6.3,-0.1025,0.06,0.98,94.614,990.4537,895.8347,7402.477
2010-12-10,133.094775,104.52485637322538,13239.47,2083.57,17.61,430.815,0.02759,-0.24128,6.3,-0.0845,0.15,0.98,95.03,991.8105,897.1361,7411.6395
2010-12-17,127.696052,104.7329771888732,13201.46,2089.95,16.11,433.114,0.02193,-0.20806,6.3,0.0039,0.17,0.98,95.4204,993.356,904.5471,7425.6502
2010-12-24,124.695028,105.01416662521218,13383.16,2112.37,16.47,433.387,-0.02779,-0.34719,6.3,0.0269,0.21,0.98,95.8566,996.5387,905.0186,7472.2075
2010-12-31,124.665945,105.06266628942171,13443.22,2114.29,17.75,421.034,0.01539,-0.42798,6.5,0.0334,0.06,1.0,96.0637,997.4657,909.0375,7470.6433
2011-01-07,119.672632,105.3150415226222,13272.3,2138.81,17.14,434.561,0.0829,-0.4205,6.5,0.2122,0.15,1.0,96.3606,1001.8043,912.9725,7460.6145
2011-01-14,123.213688,105.25616335380693,13464.06,2175.68,15.46,438.096,0.0068,-0.32473,6.5,0.3101,0.18,1.0,96.9611,1005.7495,918.6885,7465.5399
2011-01-21,122.227396,105.31619826257804,13258.57,2159.43,18.47,441.085,0.16462,-0.31669,6.5,0.4282,0.13,1.0,97.6335,1010.9479,929.9205,7505.1059
2011-01-28,115.29647,105.70836147452992,13437.58,2147.95,20.04,438.419,0.1709,-0.35991,6.5,0.4057,0.15,1.0,98.1053,1014.7997,933.179,7511.3468
2011-02-04,118.720225,105.51919929575578,13791.85,2206.8,15.93,457.847,0.20127,-0.37068,6.1,0.4546,0.11,0.95,98.3565,1017.9253,934.4427,7573.4726
2011-02-11,109.693791,105.97789764364208,13766.76,2239.08,15.69,457.192,0.22622,-0.3615,6.1,0.4874,0.04,0.95,98.5913,1019.6291,937.7099,7663.7901
2011-02-18,109.216489,106.07637708326182,14123.11,2263.79,16.43,459.028,0.23819,-0.19675,6.1,0.432,0.05,0.95,98.9288,1023.8956,936.2365,7667.2448
2011-02-25,111.011706,105.95514212075048,14052.13,2226.05,19.22,436.715,0.17493,-0.18027,6.1,0.4566,0.02,0.95,99.1969,1025.8843,939.0582,7695.0232
2011-03-04,112.855193,105.92605552158824,14252.77,2228.78,19.06,448.16,0.25843,-0.26555,6.9,0.5198,0.08,0.97,99.7308,1029.1314,945.8164,7724.6609
2011-03-11,116.861559,105.71429856580193,13674.25,2201.81,20.08,447.495,0.20615,-0.25898,6.9,0.4856,0.07,0.97,100.1798,1031.2101,949.7002,7746.6289
2011-03-18,118.547718,105.66590880296232,13789.63,2159.69,24.44,434.86,0.10207,-0.10162,6.9,0.335,-0.03,0.97,100.8911,1034.3505,961.1533,7790.93
2011-03-25,118.729011,105.64992561953972,14039.39,2218.42,17.91,441.595,-0.09099,-0.12049,6.9,0.2576,-0.05,0.97,101.3415,1037.7177,950.0177,7709.5235
2011-04-01,120.721168,105.58107280118696,14130.15,2250.58,17.4,442.535,-0.13275,-0.07494,6.1,0.1324,-0.02,0.97,101.2546,1037.1964,951.5584,7723.8699
2011-04-08,115.747189,105.86168257532604,14208.43,2244.74,17.87,460.21,-0.1394,-0.07309,6.1,0.1384,0.04,0.97,101.8865,1045.9893,957.0807,7729.9437
2011-04-15,113.224746,106.07326092457969,13799.12,2230.71,15.32,440.596,-0.18065,0.00466,6.1,0.1639,-0.04,0.97,102.4407,1049.2464,965.5605,7768.6826
2011-04-22,115.130663,105.92085597023356,13972.02,2260.84,14.69,441.483,-0.14917,-0.06904,6.1,0.2249,0.08,0.97,103.2177,1051.3703,966.4483,7770.2126
2011-04-29,115.285858,105.94346755727238,13944.79,2305.76,14.75,435.714,-0.16764,-0.05144,6.1,0.3369,0.13,0.97,104.1201,1055.1219,965.7203,7778.1438
2011-05-06,119.705507,105.77510568517025,13566.6,2266.97,18.4,427.877,-0.1462,-0.03099,5.9,0.2911,0.06,0.77,104.6512,1057.524,978.4593,7708.8517
2011-05-13,114.804333,106.0260793824024,13377.16,2264.52,17.07,428.294,-0.14182,0.04387,5.9,0.2387,0.05,0.77,104.8627,1059.7185,979.9705,7700.0981
2011-05-20,118.029327,105.88334019335495,13652.27,2258.21,17.43,425.288,-0.32979,0.04279,5.9,0.1069,0.0,0.77,104.9785,1061.5051,988.9393,7732.2433
2011-05-27,116.77766,105.93228994020586,13797.59,2255.74,15.98,419.772,-0.40815,0.03991,5.9,0.0168,-0.05,0.77,105.3161,1062.3234,991.136,7792.2846
2011-06-03,122.94251,105.69460246775265,13517.91,2203.81,17.95,419.022,-0.53656,-0.01277,6.2,-0.2423,-0.07,0.96,105.4094,1062.3486,994.1576,7818.0455
2011-06-10,125.769601,105.49796087776538,13084.0,2155.0,18.86,413.884,-0.49958,0.09868,6.2,-0.2297,-0.1,0.96,105.5579,1063.1457,996.0227,7868.9849
2011-06-17,126.142549,105.4578080279629,12789.95,2157.14,21.85,417.492,-0.48986,0.21115,6.2,-0.1926,-0.21,0.96,105.6856,1064.965,994.3491,7849.7161
2011-06-24,125.517193,105.59031936644708,12908.89,2152.31,21.1,417.398,-0.48944,0.30805,6.2,-0.1786,-0.06,0.96,106.3481,1069.7392,980.899,7802.024
2011-07-01,120.532412,105.8405639287752,13300.87,2274.26,15.87,437.392,-0.46672,0.35501,6.2,-0.2938,-0.17,0.91,106.6503,1077.2302,982.3527,7796.2233
2011-07-08,121.969515,105.89804581475548,13371.7,2282.32,15.95,425.79,-0.43698,0.33176,6.2,-0.4112,-0.18,0.91,106.6405,1075.1552,977.3189,7757.9517
2011-07-15,122.848968,105.7508698293106,13299.54,2235.65,19.53,423.936,-0.51039,0.35152,6.2,-0.4167,-0.12,0.91,106.9049,1075.3686,979.6241,7769.0053
2011-07-22,116.593384,106.1136732791679,13494.63,2285.34,17.52,422.497,-0.45572,0.3598,6.2,-0.3458,-0.07,0.91,107.5416,1079.4415,981.1609,7816.539
2011-07-29,121.242582,105.87445504366686,12945.63,2196.08,25.25,402.568,-0.46319,0.39584,6.2,-0.358,-0.04,0.91,107.7293,1081.8711,985.9937,7840.346
2011-08-05,129.697062,105.3993616667061,12162.17,2039.04,32.0,383.941,-0.43999,0.27749,6.6,-0.1861,-0.11,0.84,108.0535,1080.6072,997.6405,7885.0102
2011-08-12,142.596664,104.74841755079008,12542.2,2005.67,36.36,371.425,-0.49939,0.26701,6.6,-0.1239,-0.34,0.84,107.8392,1080.3946,1008.9548,7789.1418
2011-08-19,144.583055,104.64735356957964,12007.47,1912.77,43.05,338.948,-0.53815,0.46328,6.6,-0.079,-0.31,0.84,107.6383,1080.3942,1009.6303,7792.5646
2011-08-26,151.269822,104.28378736476508,12327.51,2004.11,35.59,353.874,-0.51098,0.51017,6.6,-0.0597,-0.34,0.84,107.7198,1080.8061,1010.686,7785.3332
2011-09-02,154.091261,104.22775114107296,12602.41,2000.5,33.92,328.187,-0.56122,0.58097,5.4,-0.0739,-0.34,0.58,107.9191,1082.3392,1013.8703,7823.3211
2011-09-09,154.923354,104.22378187354056,12387.54,1967.47,38.52,324.026,-0.47784,0.56659,5.4,-0.0684,-0.33,0.58,107.9083,1081.7099,1023.0399,7862.9055
2011-09-16,159.172705,104.06620993726632,12263.71,2074.06,30.98,331.167,-0.49018,0.70874,5.4,-0.0765,-0.38,0.58,107.7976,1082.2491,1028.2542,7860.6736
2011-09-23,166.503414,103.68963172123182,11462.87,1938.73,41.25,290.345,-0.40411,0.73082,5.4,-0.0385,-0.28,0.58,107.9884,1080.5398,1021.2185,7823.6946
2011-09-30,162.726095,103.88571437783445,11623.84,1930.79,42.96,289.155,-0.28903,0.70096,4.4,-0.0364,-0.39,0.62,107.8866,1080.3055,1036.8972,7878.1518
2011-10-07,174.415768,103.3942427818258,11588.36,1973.42,36.2,301.233,-0.26052,0.69069,4.4,-0.1161,-0.44,0.62,107.6568,1078.6691,1044.359,7928.2003
2011-10-14,169.075225,103.51019834535612,12081.73,2091.99,28.24,321.744,-0.24136,0.75954,4.4,-0.0825,-0.41,0.62,107.0385,1072.8776,1033.3411,7884.267
2011-10-21,173.762718,103.3059785852494,11949.49,2115.86,31.32,324.715,-0.1895,0.68848,4.4,0.0205,-0.31,0.62,106.3876,1073.1783,1027.9821,7865.8846
2011-10-28,158.805532,104.23498260439364,12519.51,2196.13,24.53,337.364,-0.17234,0.45622,4.4,-0.0296,-0.21,0.62,105.8447,1072.3952,1020.0255,7841.3783
2011-11-04,161.102339,104.14381972885433,12408.25,2142.34,30.16,309.523,-0.15377,0.32784,5.0,0.0246,-0.22,0.72,105.7685,1072.9632,1012.9892,7886.3367
2011-11-11,162.115271,104.041331097889,12276.85,2162.48,30.04,313.003,-0.13037,0.24894,5.0,0.0742,-0.24,0.72,105.8448,1073.3422,1009.4955,7911.6943
2011-11-18,168.731611,103.71614743694995,11892.44,2081.42,32.0,299.272,-0.01694,0.18037,5.0,0.2425,-0.22,0.72,105.8458,1073.8215,1010.7096,7940.6727
2011-11-25,171.867156,103.51814528543424,11462.06,1984.5,34.47,290.241,-0.0345,0.15301,5.0,0.2694,-0.23,0.72,105.7683,1074.4164,1017.9418,7975.2947
2011-12-02,166.872205,103.9989866408677,12075.09,2132.64,27.52,302.706,0.07155,0.06045,4.3,0.4516,-0.31,0.8,105.8176,1073.8734,1014.0053,7679.3534
2011-12-09,165.423615,104.09439614937844,12034.75,2152.15,26.38,310.545,0.12411,0.05895,4.3,0.3864,-0.22,0.8,106.1007,1079.1096,1013.1744,7683.4589
2011-12-16,168.619461,103.99885531253484,11635.38,2092.18,24.29,285.443,0.1283,0.03645,4.3,0.2981,-0.23,0.8,105.6353,1074.7351,1014.7483,7702.4582
2011-12-23,164.315373,104.24263011587286,11926.67,2171.5,20.73,306.012,0.13236,-0.04066,4.3,0.2981,-0.28,0.8,106.3976,1083.281,1010.423,7603.0662
2011-12-30,165.352616,104.2261951629852,11955.09,2158.94,23.4,288.215,0.12468,-0.07954,4.3,0.3074,-0.19,0.8,106.504,1083.7315,1013.2641,7610.8629
2012-01-06,161.379299,104.47216689904596,12188.64,2194.98,20.63,300.583,0.17466,-0.08053,3.5,0.4295,-0.28,0.89,106.442,1086.4904,1014.6442,7612.8195
2012-01-13,157.076931,104.7438251809046,12231.06,2214.73,20.91,288.861,0.13933,-0.07411,3.5,0.462,-0.28,0.89,106.4505,1086.77,1020.365,7609.5268
2012-01-20,152.943346,104.90889133297009,12397.1,2260.37,18.28,305.703,0.14612,-0.09545,3.5,0.4337,-0.21,0.89,106.0813,1086.5462,1011.43,7585.524
2012-01-27,154.782545,104.93214419711094,12466.5,2262.35,18.53,300.523,0.20172,-0.10891,3.5,0.3941,-0.22,0.89,106.7961,1094.0078,1005.84,7578.8709
2012-02-03,156.931056,104.7401407849056,12577.28,2312.49,17.1,304.586,0.28156,-0.04096,3.7,0.6064,-0.15,0.98,106.7359,1096.0928,1003.508,7575.1791
2012-02-10,148.349987,105.2925135627206,12389.42,2309.6,20.79,305.686,0.32107,-0.03994,3.7,0.6244,-0.09,0.98,106.7706,1097.4219,999.8591,7583.8806
2012-02-17,149.453558,105.25254073235172,12458.3,2343.67,17.78,306.964,0.3011,-0.04113,3.7,0.5886,-0.07,0.98,106.9567,1098.7971,994.4569,7605.176
2012-02-24,150.379673,105.21594170392024,12725.77,2352.34,17.31,300.597,0.33885,-0.00615,3.7,0.5936,-0.03,0.98,107.0864,1100.1245,991.6913,7638.05
2012-03-02,142.064061,105.73637853327536,12643.82,2360.28,17.29,303.926,0.26425,0.09245,3.8,0.5629,-0.01,0.95,106.4861,1093.2056,991.9812,7630.8622
2012-03-09,141.492585,105.75303075247656,12503.62,2363.56,17.11,309.469,0.27159,0.12387,3.8,0.5617,0.01,0.95,106.5987,1094.438,985.4774,7673.8069
2012-03-16,137.915102,105.9621064154496,12496.96,2422.09,14.47,332.267,0.26704,0.06787,3.8,0.5452,0.03,0.95,107.1538,1098.8808,990.3836,7677.1792
2012-03-23,133.023006,106.25674970012756,12465.66,2410.16,14.82,323.182,0.26127,0.04921,3.8,0.4711,0.05,0.95,107.5741,1100.4535,988.3345,7670.4365
2012-03-30,132.677261,106.35314746577184,12392.18,2430.67,15.5,326.84,0.24773,0.13015,3.8,0.4565,-0.02,0.95,107.9376,1105.2478,986.7369,7699.4539
2012-04-06,137.460976,106.13569201670772,12103.11,2414.4,16.7,314.444,0.18778,0.12871,3.2,0.2083,0.03,0.94,108.4903,1114.1577,988.493,7726.1444
2012-04-13,140.07322,106.0656217879616,12040.39,2366.84,19.55,304.461,0.20426,0.18036,3.2,0.1909,0.01,0.94,108.9262,1116.7807,987.2274,7745.8146
2012-04-20,141.075073,105.96064933324122,12147.28,2381.32,17.44,305.622,0.17287,0.1759,3.2,0.1212,0.02,0.94,109.346,1118.2012,985.6439,7741.6193
2012-04-27,137.688144,106.13177206950762,12237.75,2424.78,16.32,303.425,0.15146,0.123,3.2,0.1272,0.04,0.94,110.038,1116.34,983.2023,7730.6152
2012-05-04,135.802302,106.2037246233384,11871.23,2366.39,19.16,299.763,0.10991,0.0074,2.9,0.0376,-0.06,0.96,110.3737,1132.5594,982.6073,7723.1785
2012-05-11,142.438605,106.1188490635694,11694.67,2341.23,19.89,291.706,0.15411,-0.02377,2.9,0.1339,-0.06,0.96,110.3545,1131.6889,980.4595,7644.0725
2012-05-18,147.041571,105.76857713174708,11280.64,2242.25,25.1,272.838,0.1329,-0.0229,2.9,0.1948,-0.13,0.96,110.5337,1132.8035,980.8225,7673.3633
2012-05-25,149.877425,105.65426496767816,11576.47,2281.92,21.76,275.811,0.10681,0.06215,2.9,0.2225,-0.18,0.96,110.6902,1132.0882,986.2539,7723.5048
2012-06-01,156.198989,105.34762420567502,11361.2,2214.41,26.66,245.198,-0.04466,-0.10016,2.5,-0.0933,-0.16,0.88,110.8853,1131.8609,988.0695,7752.1161
2012-06-08,158.938072,105.37592370218564,11500.63,2297.82,21.23,266.717,-0.07321,-0.12453,2.5,-0.2035,-0.3,0.88,110.8812,1132.0343,986.907,7757.3119
2012-06-15,159.726501,105.30382002037192,11524.9,2328.66,21.11,259.342,-0.12949,-0.11578,2.5,-0.2982,-0.28,0.88,111.0672,1132.8376,985.9541,7773.7664
2012-06-22,159.184252,105.40373542010296,11435.54,2315.65,18.11,268.353,-0.13087,-0.09028,2.5,-0.2856,-0.3,0.88,110.9201,1120.7145,980.0127,7715.2608
2012-06-29,159.795161,105.40275569386844,11596.56,2363.79,17.08,267.034,-0.10125,0.06002,2.5,-0.1807,-0.36,0.88,111.4608,1126.9224,974.5587,7705.8474
2012-07-06,158.852314,105.59493420608165,11659.96,2352.34,17.1,258.845,-0.0708,0.03424,1.9,-0.1049,-0.34,0.84,111.6445,1127.3574,971.5494,7744.2796
2012-07-13,154.357898,105.8504749491203,11514.53,2356.4,16.74,248.722,-0.07004,-0.06838,1.9,-0.0675,-0.42,0.84,111.0101,1115.3452,955.034,7929.3643
2012-07-20,150.803843,106.10192794078466,11622.91,2367.26,16.27,245.617,-0.14689,-0.04729,1.9,-0.1488,-0.28,0.84,110.0797,1107.2204,952.8744,7936.0849
2012-07-27,156.00293,105.81888294710444,11766.36,2408.07,16.7,252.45,-0.20619,-0.01889,1.9,-0.1515,-0.28,0.84,109.5083,1102.599,938.4315,7921.2751
2012-08-03,149.449074,106.2336281609926,11662.59,2417.77,15.64,256.531,-0.22033,0.07296,1.5,-0.0999,-0.22,0.78,110.2705,1105.4027,931.2023,7899.1759
2012-08-10,148.079632,106.32726393246509,11890.89,2445.64,14.74,264.759,-0.19653,0.02162,1.5,-0.1309,-0.24,0.78,110.5546,1106.6146,923.8971,7937.3185
2012-08-17,144.858638,106.51705774933298,12089.89,2469.0,13.45,286.27,-0.13941,-0.11669,1.5,0.0296,-0.25,0.78,110.683,1106.8611,922.6138,7947.587
2012-08-24,139.669743,106.84475637180688,12082.23,2457.4,15.18,270.764,-0.17196,-0.10815,1.5,0.0493,-0.25,0.78,110.7353,1106.4546,924.1893,7994.4086
2012-08-31,140.542115,106.89904988139118,11949.26,2450.6,17.47,259.877,-0.10965,-0.16965,1.9,0.0654,-0.2,0.67,110.9677,1106.9223,929.9898,8041.5331
2012-09-07,139.704544,106.98845511160198,12268.01,2506.37,14.38,272.136,-0.11057,-0.1431,1.9,0.0944,-0.25,0.67,111.0948,1107.1071,929.5606,8035.2621
2012-09-14,136.091325,107.11171926357343,12499.47,2556.13,14.51,298.97,-0.15825,-0.27047,1.9,-0.1582,-0.19,0.67,110.9152,1103.2616,931.4177,8028.8
2012-09-21,135.801687,107.21339400147882,12383.6,2546.92,13.98,284.022,-0.10395,-0.26377,1.9,-0.1183,-0.23,0.67,111.1247,1105.5864,931.5074,8030.4152
2012-09-28,131.550558,107.4968621535114,12317.46,2513.93,15.73,272.999,-0.21458,-0.37773,1.9,-0.2024,-0.22,0.67,111.6716,1111.4916,929.8559,7998.7549
2012-10-05,129.387611,107.63674725682552,12418.99,2551.03,14.33,287.31,-0.12258,-0.34758,2.9,-0.0072,-0.22,0.89,111.862,1108.615,934.8517,8043.1225
2012-10-12,127.700371,107.77463642850222,12202.04,2495.28,16.14,273.335,-0.10515,-0.28444,2.9,0.0012,-0.24,0.89,112.2251,1111.4379,943.1092,8072.0642
2012-10-19,130.224863,107.63945296885193,12415.98,2503.8,17.06,283.758,0.05506,-0.26212,2.9,0.2286,-0.26,0.89,112.0244,1107.9124,945.5174,8082.2607
2012-10-26,130.023157,107.716829453879,12300.3,2466.8,17.81,278.754,-0.02852,-0.19954,2.9,0.2236,-0.25,0.89,111.4616,1114.6197,950.8947,8107.8217
2012-11-02,127.904107,107.87956719274452,12380.41,2471.3,17.59,281.03,-0.03727,-0.22451,2.5,0.2819,-0.26,0.97,111.528,1118.3242,950.4699,8175.8313
